"","report_date","state","value","location_name","final_value","truth_date","final_perc_change","absolutediff","season"
"308",2022-03-05,"SD",34,"South Dakota",34,2022-09-12,0,0,"A) 2021-2022"
"309",2022-03-05,"TN",52,"Tennessee",33,2022-09-12,-0.365384615384615,-19,"A) 2021-2022"
"310",2022-03-05,"TX",345,"Texas",345,2022-09-12,0,0,"A) 2021-2022"
"311",2022-03-05,"US",1965,"US",1943,2022-09-12,-0.0111959287531807,-22,"A) 2021-2022"
"312",2022-03-05,"UT",12,"Utah",12,2022-09-12,0,0,"A) 2021-2022"
"313",2022-03-05,"VT",0,"Vermont",0,2022-09-12,NA,0,"A) 2021-2022"
"314",2022-03-05,"VA",35,"Virginia",38,2022-09-12,0.0857142857142857,3,"A) 2021-2022"
"315",2022-03-05,"WA",11,"Washington",12,2022-09-12,0.0909090909090909,1,"A) 2021-2022"
"316",2022-03-05,"WV",35,"West Virginia",30,2022-09-12,-0.142857142857143,-5,"A) 2021-2022"
"317",2022-03-05,"WI",64,"Wisconsin",64,2022-09-12,0,0,"A) 2021-2022"
"318",2022-03-05,"WY",5,"Wyoming",5,2022-09-12,0,0,"A) 2021-2022"
"319",2022-03-12,"AL",30,"Alabama",30,2022-09-12,0,0,"A) 2021-2022"
"320",2022-03-12,"AK",2,"Alaska",2,2022-09-12,0,0,"A) 2021-2022"
"321",2022-03-12,"AZ",81,"Arizona",85,2022-09-12,0.0493827160493827,4,"A) 2021-2022"
"322",2022-03-12,"AR",62,"Arkansas",62,2022-09-12,0,0,"A) 2021-2022"
"323",2022-03-12,"CA",51,"California",45,2022-09-12,-0.117647058823529,-6,"A) 2021-2022"
"324",2022-03-12,"CO",38,"Colorado",42,2022-09-12,0.105263157894737,4,"A) 2021-2022"
"325",2022-03-12,"CT",3,"Connecticut",6,2022-09-12,1,3,"A) 2021-2022"
"326",2022-03-12,"DE",7,"Delaware",7,2022-09-12,0,0,"A) 2021-2022"
"327",2022-03-12,"DC",4,"District of Columbia",4,2022-09-12,0,0,"A) 2021-2022"
"328",2022-03-12,"FL",63,"Florida",69,2022-09-12,0.0952380952380952,6,"A) 2021-2022"
"329",2022-03-12,"GA",58,"Georgia",37,2022-09-12,-0.362068965517241,-21,"A) 2021-2022"
"330",2022-03-12,"HI",0,"Hawaii",0,2022-09-12,NA,0,"A) 2021-2022"
"331",2022-03-12,"ID",14,"Idaho",15,2022-09-12,0.0714285714285714,1,"A) 2021-2022"
"332",2022-03-12,"IL",35,"Illinois",39,2022-09-12,0.114285714285714,4,"A) 2021-2022"
"333",2022-03-12,"IN",106,"Indiana",106,2022-09-12,0,0,"A) 2021-2022"
"334",2022-03-12,"IA",62,"Iowa",61,2022-09-12,-0.0161290322580645,-1,"A) 2021-2022"
"335",2022-03-12,"KS",48,"Kansas",45,2022-09-12,-0.0625,-3,"A) 2021-2022"
"336",2022-03-12,"KY",39,"Kentucky",35,2022-09-12,-0.102564102564103,-4,"A) 2021-2022"
"337",2022-03-12,"LA",31,"Louisiana",31,2022-09-12,0,0,"A) 2021-2022"
"338",2022-03-12,"ME",4,"Maine",2,2022-09-12,-0.5,-2,"A) 2021-2022"
"339",2022-03-12,"MD",18,"Maryland",18,2022-09-12,0,0,"A) 2021-2022"
"340",2022-03-12,"MA",39,"Massachusetts",34,2022-09-12,-0.128205128205128,-5,"A) 2021-2022"
"341",2022-03-12,"MI",89,"Michigan",92,2022-09-12,0.0337078651685393,3,"A) 2021-2022"
"342",2022-03-12,"MN",44,"Minnesota",35,2022-09-12,-0.204545454545455,-9,"A) 2021-2022"
"343",2022-03-12,"MS",36,"Mississippi",32,2022-09-12,-0.111111111111111,-4,"A) 2021-2022"
"344",2022-03-12,"MO",69,"Missouri",67,2022-09-12,-0.0289855072463768,-2,"A) 2021-2022"
"345",2022-03-12,"MT",13,"Montana",15,2022-09-12,0.153846153846154,2,"A) 2021-2022"
"346",2022-03-12,"NE",39,"Nebraska",39,2022-09-12,0,0,"A) 2021-2022"
"347",2022-03-12,"NV",28,"Nevada",25,2022-09-12,-0.107142857142857,-3,"A) 2021-2022"
"348",2022-03-12,"NH",17,"New Hampshire",17,2022-09-12,0,0,"A) 2021-2022"
"349",2022-03-12,"NJ",39,"New Jersey",39,2022-09-12,0,0,"A) 2021-2022"
"350",2022-03-12,"NM",8,"New Mexico",8,2022-09-12,0,0,"A) 2021-2022"
"351",2022-03-12,"NY",56,"New York",57,2022-09-12,0.0178571428571429,1,"A) 2021-2022"
"352",2022-03-12,"NC",64,"North Carolina",52,2022-09-12,-0.1875,-12,"A) 2021-2022"
"353",2022-03-12,"ND",4,"North Dakota",6,2022-09-12,0.5,2,"A) 2021-2022"
"354",2022-03-12,"OH",83,"Ohio",86,2022-09-12,0.036144578313253,3,"A) 2021-2022"
"355",2022-03-12,"OK",129,"Oklahoma",129,2022-09-12,0,0,"A) 2021-2022"
"356",2022-03-12,"OR",7,"Oregon",9,2022-09-12,0.285714285714286,2,"A) 2021-2022"
"357",2022-03-12,"PA",81,"Pennsylvania",82,2022-09-12,0.0123456790123457,1,"A) 2021-2022"
"358",2022-03-12,"PR",26,"Puerto Rico",23,2022-09-12,-0.115384615384615,-3,"A) 2021-2022"
"359",2022-03-12,"RI",0,"Rhode Island",0,2022-09-12,NA,0,"A) 2021-2022"
"360",2022-03-12,"SC",19,"South Carolina",21,2022-09-12,0.105263157894737,2,"A) 2021-2022"
"361",2022-03-12,"SD",18,"South Dakota",15,2022-09-12,-0.166666666666667,-3,"A) 2021-2022"
"362",2022-03-12,"TN",34,"Tennessee",32,2022-09-12,-0.0588235294117647,-2,"A) 2021-2022"
"363",2022-03-12,"TX",453,"Texas",453,2022-09-12,0,0,"A) 2021-2022"
"364",2022-03-12,"US",2286,"US",2247,2022-09-12,-0.0170603674540682,-39,"A) 2021-2022"
"365",2022-03-12,"UT",14,"Utah",14,2022-09-12,0,0,"A) 2021-2022"
"366",2022-03-12,"VT",0,"Vermont",0,2022-09-12,NA,0,"A) 2021-2022"
"367",2022-03-12,"VA",32,"Virginia",33,2022-09-12,0.03125,1,"A) 2021-2022"
"368",2022-03-12,"WA",15,"Washington",14,2022-09-12,-0.0666666666666667,-1,"A) 2021-2022"
"369",2022-03-12,"WV",24,"West Virginia",27,2022-09-12,0.125,3,"A) 2021-2022"
"370",2022-03-12,"WI",46,"Wisconsin",46,2022-09-12,0,0,"A) 2021-2022"
"371",2022-03-12,"WY",4,"Wyoming",4,2022-09-12,0,0,"A) 2021-2022"
"372",2022-03-19,"AL",32,"Alabama",30,2022-09-12,-0.0625,-2,"A) 2021-2022"
"373",2022-03-19,"AK",1,"Alaska",1,2022-09-12,0,0,"A) 2021-2022"
"374",2022-03-19,"AZ",114,"Arizona",113,2022-09-12,-0.0087719298245614,-1,"A) 2021-2022"
"375",2022-03-19,"AR",73,"Arkansas",67,2022-09-12,-0.0821917808219178,-6,"A) 2021-2022"
"376",2022-03-19,"CA",52,"California",57,2022-09-12,0.0961538461538462,5,"A) 2021-2022"
"377",2022-03-19,"CO",61,"Colorado",60,2022-09-12,-0.0163934426229508,-1,"A) 2021-2022"
"378",2022-03-19,"CT",14,"Connecticut",18,2022-09-12,0.285714285714286,4,"A) 2021-2022"
"379",2022-03-19,"DE",6,"Delaware",6,2022-09-12,0,0,"A) 2021-2022"
"380",2022-03-19,"DC",3,"District of Columbia",4,2022-09-12,0.333333333333333,1,"A) 2021-2022"
"381",2022-03-19,"FL",75,"Florida",73,2022-09-12,-0.0266666666666667,-2,"A) 2021-2022"
"382",2022-03-19,"GA",33,"Georgia",34,2022-09-12,0.0303030303030303,1,"A) 2021-2022"
"383",2022-03-19,"HI",4,"Hawaii",1,2022-09-12,-0.75,-3,"A) 2021-2022"
"384",2022-03-19,"ID",14,"Idaho",15,2022-09-12,0.0714285714285714,1,"A) 2021-2022"
"385",2022-03-19,"IL",76,"Illinois",74,2022-09-12,-0.0263157894736842,-2,"A) 2021-2022"
"386",2022-03-19,"IN",122,"Indiana",124,2022-09-12,0.0163934426229508,2,"A) 2021-2022"
"387",2022-03-19,"IA",44,"Iowa",43,2022-09-12,-0.0227272727272727,-1,"A) 2021-2022"
"388",2022-03-19,"KS",36,"Kansas",32,2022-09-12,-0.111111111111111,-4,"A) 2021-2022"
"389",2022-03-19,"KY",33,"Kentucky",43,2022-09-12,0.303030303030303,10,"A) 2021-2022"
"390",2022-03-19,"LA",50,"Louisiana",50,2022-09-12,0,0,"A) 2021-2022"
"391",2022-03-19,"ME",1,"Maine",1,2022-09-12,0,0,"A) 2021-2022"
"392",2022-03-19,"MD",21,"Maryland",30,2022-09-12,0.428571428571429,9,"A) 2021-2022"
"393",2022-03-19,"MA",50,"Massachusetts",44,2022-09-12,-0.12,-6,"A) 2021-2022"
"394",2022-03-19,"MI",126,"Michigan",131,2022-09-12,0.0396825396825397,5,"A) 2021-2022"
"395",2022-03-19,"MN",34,"Minnesota",29,2022-09-12,-0.147058823529412,-5,"A) 2021-2022"
"396",2022-03-19,"MS",35,"Mississippi",36,2022-09-12,0.0285714285714286,1,"A) 2021-2022"
"397",2022-03-19,"MO",91,"Missouri",96,2022-09-12,0.0549450549450549,5,"A) 2021-2022"
"398",2022-03-19,"MT",17,"Montana",17,2022-09-12,0,0,"A) 2021-2022"
"399",2022-03-19,"NE",76,"Nebraska",70,2022-09-12,-0.0789473684210526,-6,"A) 2021-2022"
"400",2022-03-19,"NV",47,"Nevada",38,2022-09-12,-0.191489361702128,-9,"A) 2021-2022"
"401",2022-03-19,"NH",8,"New Hampshire",8,2022-09-12,0,0,"A) 2021-2022"
"402",2022-03-19,"NJ",52,"New Jersey",52,2022-09-12,0,0,"A) 2021-2022"
"403",2022-03-19,"NM",17,"New Mexico",17,2022-09-12,0,0,"A) 2021-2022"
"404",2022-03-19,"NY",110,"New York",101,2022-09-12,-0.0818181818181818,-9,"A) 2021-2022"
"405",2022-03-19,"NC",15,"North Carolina",15,2022-09-12,0,0,"A) 2021-2022"
"406",2022-03-19,"ND",4,"North Dakota",4,2022-09-12,0,0,"A) 2021-2022"
"407",2022-03-19,"OH",102,"Ohio",104,2022-09-12,0.0196078431372549,2,"A) 2021-2022"
"408",2022-03-19,"OK",162,"Oklahoma",167,2022-09-12,0.0308641975308642,5,"A) 2021-2022"
"409",2022-03-19,"OR",22,"Oregon",19,2022-09-12,-0.136363636363636,-3,"A) 2021-2022"
"410",2022-03-19,"PA",118,"Pennsylvania",120,2022-09-12,0.0169491525423729,2,"A) 2021-2022"
"411",2022-03-19,"PR",24,"Puerto Rico",22,2022-09-12,-0.0833333333333333,-2,"A) 2021-2022"
"412",2022-03-19,"RI",4,"Rhode Island",1,2022-09-12,-0.75,-3,"A) 2021-2022"
"413",2022-03-19,"SC",24,"South Carolina",23,2022-09-12,-0.0416666666666667,-1,"A) 2021-2022"
"414",2022-03-19,"SD",10,"South Dakota",10,2022-09-12,0,0,"A) 2021-2022"
"415",2022-03-19,"TN",40,"Tennessee",40,2022-09-12,0,0,"A) 2021-2022"
"416",2022-03-19,"TX",663,"Texas",663,2022-09-12,0,0,"A) 2021-2022"
"417",2022-03-19,"US",2890,"US",2879,2022-09-12,-0.00380622837370242,-11,"A) 2021-2022"
"418",2022-03-19,"UT",18,"Utah",18,2022-09-12,0,0,"A) 2021-2022"
"419",2022-03-19,"VT",0,"Vermont",0,2022-09-12,NA,0,"A) 2021-2022"
"420",2022-03-19,"VA",37,"Virginia",37,2022-09-12,0,0,"A) 2021-2022"
"421",2022-03-19,"WA",16,"Washington",19,2022-09-12,0.1875,3,"A) 2021-2022"
"422",2022-03-19,"WV",51,"West Virginia",48,2022-09-12,-0.0588235294117647,-3,"A) 2021-2022"
"423",2022-03-19,"WI",48,"Wisconsin",50,2022-09-12,0.0416666666666667,2,"A) 2021-2022"
"424",2022-03-19,"WY",4,"Wyoming",4,2022-09-12,0,0,"A) 2021-2022"
"425",2022-03-26,"AL",25,"Alabama",25,2022-09-12,0,0,"A) 2021-2022"
"426",2022-03-26,"AK",3,"Alaska",3,2022-09-12,0,0,"A) 2021-2022"
"427",2022-03-26,"AZ",139,"Arizona",131,2022-09-12,-0.0575539568345324,-8,"A) 2021-2022"
"428",2022-03-26,"AR",87,"Arkansas",89,2022-09-12,0.0229885057471264,2,"A) 2021-2022"
"429",2022-03-26,"CA",62,"California",63,2022-09-12,0.0161290322580645,1,"A) 2021-2022"
"430",2022-03-26,"CO",91,"Colorado",94,2022-09-12,0.032967032967033,3,"A) 2021-2022"
"431",2022-03-26,"CT",27,"Connecticut",25,2022-09-12,-0.0740740740740741,-2,"A) 2021-2022"
"432",2022-03-26,"DE",6,"Delaware",7,2022-09-12,0.166666666666667,1,"A) 2021-2022"
"433",2022-03-26,"DC",2,"District of Columbia",2,2022-09-12,0,0,"A) 2021-2022"
"434",2022-03-26,"FL",106,"Florida",109,2022-09-12,0.0283018867924528,3,"A) 2021-2022"
"435",2022-03-26,"GA",35,"Georgia",33,2022-09-12,-0.0571428571428571,-2,"A) 2021-2022"
"436",2022-03-26,"HI",0,"Hawaii",0,2022-09-12,NA,0,"A) 2021-2022"
"437",2022-03-26,"ID",21,"Idaho",15,2022-09-12,-0.285714285714286,-6,"A) 2021-2022"
"438",2022-03-26,"IL",103,"Illinois",105,2022-09-12,0.0194174757281553,2,"A) 2021-2022"
"439",2022-03-26,"IN",140,"Indiana",125,2022-09-12,-0.107142857142857,-15,"A) 2021-2022"
"440",2022-03-26,"IA",41,"Iowa",42,2022-09-12,0.024390243902439,1,"A) 2021-2022"
"441",2022-03-26,"KS",54,"Kansas",44,2022-09-12,-0.185185185185185,-10,"A) 2021-2022"
"442",2022-03-26,"KY",41,"Kentucky",39,2022-09-12,-0.0487804878048781,-2,"A) 2021-2022"
"443",2022-03-26,"LA",42,"Louisiana",42,2022-09-12,0,0,"A) 2021-2022"
"444",2022-03-26,"ME",5,"Maine",3,2022-09-12,-0.4,-2,"A) 2021-2022"
"445",2022-03-26,"MD",27,"Maryland",28,2022-09-12,0.037037037037037,1,"A) 2021-2022"
"446",2022-03-26,"MA",35,"Massachusetts",44,2022-09-12,0.257142857142857,9,"A) 2021-2022"
"447",2022-03-26,"MI",129,"Michigan",125,2022-09-12,-0.0310077519379845,-4,"A) 2021-2022"
"448",2022-03-26,"MN",34,"Minnesota",37,2022-09-12,0.0882352941176471,3,"A) 2021-2022"
"449",2022-03-26,"MS",42,"Mississippi",38,2022-09-12,-0.0952380952380952,-4,"A) 2021-2022"
"450",2022-03-26,"MO",82,"Missouri",84,2022-09-12,0.024390243902439,2,"A) 2021-2022"
"451",2022-03-26,"MT",22,"Montana",21,2022-09-12,-0.0454545454545455,-1,"A) 2021-2022"
"452",2022-03-26,"NE",52,"Nebraska",50,2022-09-12,-0.0384615384615385,-2,"A) 2021-2022"
"453",2022-03-26,"NV",60,"Nevada",45,2022-09-12,-0.25,-15,"A) 2021-2022"
"454",2022-03-26,"NH",9,"New Hampshire",9,2022-09-12,0,0,"A) 2021-2022"
"455",2022-03-26,"NJ",67,"New Jersey",63,2022-09-12,-0.0597014925373134,-4,"A) 2021-2022"
"456",2022-03-26,"NM",43,"New Mexico",43,2022-09-12,0,0,"A) 2021-2022"
"457",2022-03-26,"NY",93,"New York",87,2022-09-12,-0.0645161290322581,-6,"A) 2021-2022"
"458",2022-03-26,"NC",18,"North Carolina",25,2022-09-12,0.388888888888889,7,"A) 2021-2022"
"459",2022-03-26,"ND",5,"North Dakota",5,2022-09-12,0,0,"A) 2021-2022"
"460",2022-03-26,"OH",105,"Ohio",106,2022-09-12,0.00952380952380952,1,"A) 2021-2022"
"461",2022-03-26,"OK",163,"Oklahoma",163,2022-09-12,0,0,"A) 2021-2022"
"462",2022-03-26,"OR",27,"Oregon",23,2022-09-12,-0.148148148148148,-4,"A) 2021-2022"
"463",2022-03-26,"PA",117,"Pennsylvania",113,2022-09-12,-0.0341880341880342,-4,"A) 2021-2022"
"464",2022-03-26,"PR",38,"Puerto Rico",39,2022-09-12,0.0263157894736842,1,"A) 2021-2022"
"465",2022-03-26,"RI",1,"Rhode Island",1,2022-09-12,0,0,"A) 2021-2022"
"466",2022-03-26,"SC",15,"South Carolina",15,2022-09-12,0,0,"A) 2021-2022"
"467",2022-03-26,"SD",5,"South Dakota",5,2022-09-12,0,0,"A) 2021-2022"
"468",2022-03-26,"TN",46,"Tennessee",45,2022-09-12,-0.0217391304347826,-1,"A) 2021-2022"
"469",2022-03-26,"TX",630,"Texas",630,2022-09-12,0,0,"A) 2021-2022"
"470",2022-03-26,"US",3085,"US",3010,2022-09-12,-0.0243111831442464,-75,"A) 2021-2022"
"471",2022-03-26,"UT",8,"Utah",8,2022-09-12,0,0,"A) 2021-2022"
"472",2022-03-26,"VT",8,"Vermont",8,2022-09-12,0,0,"A) 2021-2022"
"473",2022-03-26,"VA",49,"Virginia",44,2022-09-12,-0.102040816326531,-5,"A) 2021-2022"
"474",2022-03-26,"WA",38,"Washington",25,2022-09-12,-0.342105263157895,-13,"A) 2021-2022"
"475",2022-03-26,"WV",22,"West Virginia",21,2022-09-12,-0.0454545454545455,-1,"A) 2021-2022"
"476",2022-03-26,"WI",59,"Wisconsin",58,2022-09-12,-0.0169491525423729,-1,"A) 2021-2022"
"477",2022-03-26,"WY",6,"Wyoming",6,2022-09-12,0,0,"A) 2021-2022"
"478",2022-04-02,"AL",38,"Alabama",32,2022-09-12,-0.157894736842105,-6,"A) 2021-2022"
"479",2022-04-02,"AK",0,"Alaska",0,2022-09-12,NA,0,"A) 2021-2022"
"480",2022-04-02,"AZ",113,"Arizona",108,2022-09-12,-0.0442477876106195,-5,"A) 2021-2022"
"481",2022-04-02,"AR",54,"Arkansas",59,2022-09-12,0.0925925925925926,5,"A) 2021-2022"
"482",2022-04-02,"CA",81,"California",84,2022-09-12,0.037037037037037,3,"A) 2021-2022"
"483",2022-04-02,"CO",111,"Colorado",117,2022-09-12,0.0540540540540541,6,"A) 2021-2022"
"484",2022-04-02,"CT",32,"Connecticut",30,2022-09-12,-0.0625,-2,"A) 2021-2022"
"485",2022-04-02,"DE",3,"Delaware",4,2022-09-12,0.333333333333333,1,"A) 2021-2022"
"486",2022-04-02,"DC",4,"District of Columbia",4,2022-09-12,0,0,"A) 2021-2022"
"487",2022-04-02,"FL",91,"Florida",96,2022-09-12,0.0549450549450549,5,"A) 2021-2022"
"488",2022-04-02,"GA",48,"Georgia",46,2022-09-12,-0.0416666666666667,-2,"A) 2021-2022"
"489",2022-04-02,"HI",1,"Hawaii",1,2022-09-12,0,0,"A) 2021-2022"
"490",2022-04-02,"ID",17,"Idaho",21,2022-09-12,0.235294117647059,4,"A) 2021-2022"
"491",2022-04-02,"IL",98,"Illinois",100,2022-09-12,0.0204081632653061,2,"A) 2021-2022"
"492",2022-04-02,"IN",116,"Indiana",113,2022-09-12,-0.0258620689655172,-3,"A) 2021-2022"
"493",2022-04-02,"IA",33,"Iowa",37,2022-09-12,0.121212121212121,4,"A) 2021-2022"
"494",2022-04-02,"KS",28,"Kansas",28,2022-09-12,0,0,"A) 2021-2022"
"495",2022-04-02,"KY",58,"Kentucky",65,2022-09-12,0.120689655172414,7,"A) 2021-2022"
"496",2022-04-02,"LA",46,"Louisiana",46,2022-09-12,0,0,"A) 2021-2022"
"497",2022-04-02,"ME",9,"Maine",10,2022-09-12,0.111111111111111,1,"A) 2021-2022"
"498",2022-04-02,"MD",25,"Maryland",31,2022-09-12,0.24,6,"A) 2021-2022"
"499",2022-04-02,"MA",98,"Massachusetts",100,2022-09-12,0.0204081632653061,2,"A) 2021-2022"
"500",2022-04-02,"MI",182,"Michigan",173,2022-09-12,-0.0494505494505494,-9,"A) 2021-2022"
"501",2022-04-02,"MN",30,"Minnesota",34,2022-09-12,0.133333333333333,4,"A) 2021-2022"
"502",2022-04-02,"MS",20,"Mississippi",20,2022-09-12,0,0,"A) 2021-2022"
"503",2022-04-02,"MO",97,"Missouri",97,2022-09-12,0,0,"A) 2021-2022"
"504",2022-04-02,"MT",37,"Montana",36,2022-09-12,-0.027027027027027,-1,"A) 2021-2022"
"505",2022-04-02,"NE",24,"Nebraska",22,2022-09-12,-0.0833333333333333,-2,"A) 2021-2022"
"506",2022-04-02,"NV",62,"Nevada",60,2022-09-12,-0.032258064516129,-2,"A) 2021-2022"
"507",2022-04-02,"NH",9,"New Hampshire",9,2022-09-12,0,0,"A) 2021-2022"
"508",2022-04-02,"NJ",93,"New Jersey",94,2022-09-12,0.010752688172043,1,"A) 2021-2022"
"509",2022-04-02,"NM",39,"New Mexico",40,2022-09-12,0.0256410256410256,1,"A) 2021-2022"
"510",2022-04-02,"NY",174,"New York",180,2022-09-12,0.0344827586206897,6,"A) 2021-2022"
"511",2022-04-02,"NC",37,"North Carolina",37,2022-09-12,0,0,"A) 2021-2022"
"512",2022-04-02,"ND",3,"North Dakota",3,2022-09-12,0,0,"A) 2021-2022"
"513",2022-04-02,"OH",99,"Ohio",100,2022-09-12,0.0101010101010101,1,"A) 2021-2022"
"514",2022-04-02,"OK",161,"Oklahoma",164,2022-09-12,0.0186335403726708,3,"A) 2021-2022"
"515",2022-04-02,"OR",9,"Oregon",10,2022-09-12,0.111111111111111,1,"A) 2021-2022"
"516",2022-04-02,"PA",150,"Pennsylvania",153,2022-09-12,0.02,3,"A) 2021-2022"
"517",2022-04-02,"PR",40,"Puerto Rico",38,2022-09-12,-0.05,-2,"A) 2021-2022"
"518",2022-04-02,"RI",2,"Rhode Island",3,2022-09-12,0.5,1,"A) 2021-2022"
"519",2022-04-02,"SC",26,"South Carolina",23,2022-09-12,-0.115384615384615,-3,"A) 2021-2022"
"520",2022-04-02,"SD",7,"South Dakota",9,2022-09-12,0.285714285714286,2,"A) 2021-2022"
"521",2022-04-02,"TN",48,"Tennessee",48,2022-09-12,0,0,"A) 2021-2022"
"522",2022-04-02,"TX",507,"Texas",507,2022-09-12,0,0,"A) 2021-2022"
"523",2022-04-02,"US",3164,"US",3183,2022-09-12,0.00600505689001264,19,"A) 2021-2022"
"524",2022-04-02,"UT",18,"Utah",18,2022-09-12,0,0,"A) 2021-2022"
"525",2022-04-02,"VT",6,"Vermont",6,2022-09-12,0,0,"A) 2021-2022"
"526",2022-04-02,"VA",45,"Virginia",45,2022-09-12,0,0,"A) 2021-2022"
"527",2022-04-02,"WA",24,"Washington",19,2022-09-12,-0.208333333333333,-5,"A) 2021-2022"
"528",2022-04-02,"WV",51,"West Virginia",44,2022-09-12,-0.137254901960784,-7,"A) 2021-2022"
"529",2022-04-02,"WI",56,"Wisconsin",55,2022-09-12,-0.0178571428571429,-1,"A) 2021-2022"
"530",2022-04-02,"WY",4,"Wyoming",4,2022-09-12,0,0,"A) 2021-2022"
"531",2022-04-09,"AL",29,"Alabama",29,2022-09-12,0,0,"A) 2021-2022"
"532",2022-04-09,"AK",2,"Alaska",2,2022-09-12,0,0,"A) 2021-2022"
"533",2022-04-09,"AZ",120,"Arizona",112,2022-09-12,-0.0666666666666667,-8,"A) 2021-2022"
"534",2022-04-09,"AR",95,"Arkansas",83,2022-09-12,-0.126315789473684,-12,"A) 2021-2022"
"535",2022-04-09,"CA",102,"California",106,2022-09-12,0.0392156862745098,4,"A) 2021-2022"
"536",2022-04-09,"CO",102,"Colorado",105,2022-09-12,0.0294117647058824,3,"A) 2021-2022"
"537",2022-04-09,"CT",43,"Connecticut",44,2022-09-12,0.0232558139534884,1,"A) 2021-2022"
"538",2022-04-09,"DE",15,"Delaware",14,2022-09-12,-0.0666666666666667,-1,"A) 2021-2022"
"539",2022-04-09,"DC",2,"District of Columbia",2,2022-09-12,0,0,"A) 2021-2022"
"540",2022-04-09,"FL",110,"Florida",103,2022-09-12,-0.0636363636363636,-7,"A) 2021-2022"
"541",2022-04-09,"GA",34,"Georgia",31,2022-09-12,-0.0882352941176471,-3,"A) 2021-2022"
"542",2022-04-09,"HI",4,"Hawaii",4,2022-09-12,0,0,"A) 2021-2022"
"543",2022-04-09,"ID",16,"Idaho",17,2022-09-12,0.0625,1,"A) 2021-2022"
"544",2022-04-09,"IL",110,"Illinois",103,2022-09-12,-0.0636363636363636,-7,"A) 2021-2022"
"545",2022-04-09,"IN",114,"Indiana",117,2022-09-12,0.0263157894736842,3,"A) 2021-2022"
"546",2022-04-09,"IA",17,"Iowa",21,2022-09-12,0.235294117647059,4,"A) 2021-2022"
"547",2022-04-09,"KS",25,"Kansas",34,2022-09-12,0.36,9,"A) 2021-2022"
"548",2022-04-09,"KY",79,"Kentucky",88,2022-09-12,0.113924050632911,9,"A) 2021-2022"
"549",2022-04-09,"LA",28,"Louisiana",28,2022-09-12,0,0,"A) 2021-2022"
"550",2022-04-09,"ME",9,"Maine",11,2022-09-12,0.222222222222222,2,"A) 2021-2022"
"551",2022-04-09,"MD",46,"Maryland",57,2022-09-12,0.239130434782609,11,"A) 2021-2022"
"552",2022-04-09,"MA",146,"Massachusetts",156,2022-09-12,0.0684931506849315,10,"A) 2021-2022"
"553",2022-04-09,"MI",169,"Michigan",176,2022-09-12,0.0414201183431953,7,"A) 2021-2022"
"554",2022-04-09,"MN",22,"Minnesota",24,2022-09-12,0.0909090909090909,2,"A) 2021-2022"
"555",2022-04-09,"MS",36,"Mississippi",34,2022-09-12,-0.0555555555555556,-2,"A) 2021-2022"
"556",2022-04-09,"MO",80,"Missouri",78,2022-09-12,-0.025,-2,"A) 2021-2022"
"557",2022-04-09,"MT",18,"Montana",18,2022-09-12,0,0,"A) 2021-2022"
"558",2022-04-09,"NE",35,"Nebraska",35,2022-09-12,0,0,"A) 2021-2022"
"559",2022-04-09,"NV",120,"Nevada",98,2022-09-12,-0.183333333333333,-22,"A) 2021-2022"
"560",2022-04-09,"NH",16,"New Hampshire",16,2022-09-12,0,0,"A) 2021-2022"
"561",2022-04-09,"NJ",151,"New Jersey",152,2022-09-12,0.00662251655629139,1,"A) 2021-2022"
"562",2022-04-09,"NM",41,"New Mexico",42,2022-09-12,0.024390243902439,1,"A) 2021-2022"
"563",2022-04-09,"NY",195,"New York",191,2022-09-12,-0.0205128205128205,-4,"A) 2021-2022"
"564",2022-04-09,"NC",42,"North Carolina",45,2022-09-12,0.0714285714285714,3,"A) 2021-2022"
"565",2022-04-09,"ND",4,"North Dakota",5,2022-09-12,0.25,1,"A) 2021-2022"
"566",2022-04-09,"OH",136,"Ohio",135,2022-09-12,-0.00735294117647059,-1,"A) 2021-2022"
"567",2022-04-09,"OK",122,"Oklahoma",117,2022-09-12,-0.040983606557377,-5,"A) 2021-2022"
"568",2022-04-09,"OR",14,"Oregon",15,2022-09-12,0.0714285714285714,1,"A) 2021-2022"
"569",2022-04-09,"PA",199,"Pennsylvania",207,2022-09-12,0.0402010050251256,8,"A) 2021-2022"
"570",2022-04-09,"PR",38,"Puerto Rico",40,2022-09-12,0.0526315789473684,2,"A) 2021-2022"
"571",2022-04-09,"RI",7,"Rhode Island",6,2022-09-12,-0.142857142857143,-1,"A) 2021-2022"
"572",2022-04-09,"SC",29,"South Carolina",32,2022-09-12,0.103448275862069,3,"A) 2021-2022"
"573",2022-04-09,"SD",10,"South Dakota",10,2022-09-12,0,0,"A) 2021-2022"
"574",2022-04-09,"TN",34,"Tennessee",36,2022-09-12,0.0588235294117647,2,"A) 2021-2022"
"575",2022-04-09,"TX",366,"Texas",357,2022-09-12,-0.0245901639344262,-9,"A) 2021-2022"
"576",2022-04-09,"US",3330,"US",3333,2022-09-12,0.000900900900900901,3,"A) 2021-2022"
"577",2022-04-09,"UT",13,"Utah",13,2022-09-12,0,0,"A) 2021-2022"
"578",2022-04-09,"VT",12,"Vermont",12,2022-09-12,0,0,"A) 2021-2022"
"579",2022-04-09,"VA",45,"Virginia",46,2022-09-12,0.0222222222222222,1,"A) 2021-2022"
